timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1686480436248,443,add,200,,Thread Group 1-5,text,true,,2371,176,10,10,http://3.141.4.157:8080/fablix/search?title=Traffic&pagesize=50&sort=ranking&order=DESC,443,0,71
1686480436196,507,add,200,,Thread Group 1-6,text,true,,4093,181,10,10,http://3.141.4.157:8080/fablix/search?title=The%20Matrix&pagesize=50&sort=ranking&order=DESC,505,0,73
1686480436234,474,add,200,,Thread Group 1-10,text,true,,5571,182,10,10,http://3.141.4.157:8080/fablix/search?title=The%20Aviator&pagesize=50&sort=ranking&order=DESC,472,0,73
1686480436240,470,add,200,,Thread Group 1-1,text,true,,1759,184,10,10,http://3.141.4.157:8080/fablix/search?title=Jurassic%20Park&pagesize=50&sort=ranking&order=DESC,470,0,68
1686480436320,393,add,200,,Thread Group 1-8,text,true,,4906,175,10,10,http://3.141.4.157:8080/fablix/search?title=Robots&pagesize=50&sort=ranking&order=DESC,393,0,64
1686480436229,505,add,200,,Thread Group 1-7,text,true,,133,203,10,10,http://3.141.4.157:8080/fablix/search?title=The%20Affair%20of%20the%20Necklace&pagesize=50&sort=ranking&order=DESC,505,0,66
1686480436203,542,add,200,,Thread Group 1-3,text,true,,24649,178,10,10,http://3.141.4.157:8080/fablix/search?title=Alexander&pagesize=50&sort=ranking&order=DESC,476,0,76
1686480436581,187,add,200,,Thread Group 1-4,text,true,,133,195,10,10,http://3.141.4.157:8080/fablix/search?title=24%20Hour%20Party%20People&pagesize=50&sort=ranking&order=DESC,187,0,66
1686480436703,491,add,200,,Thread Group 1-6,text,true,,1843,177,10,10,http://3.141.4.157:8080/fablix/search?title=Eurotrip&pagesize=50&sort=ranking&order=DESC,491,0,65
1686480436691,508,add,200,,Thread Group 1-5,text,true,,33674,172,10,10,http://3.141.4.157:8080/fablix/search?title=Elf&pagesize=50&sort=ranking&order=DESC,440,0,66
1686480436734,482,add,200,,Thread Group 1-7,text,true,,19930,174,10,10,http://3.141.4.157:8080/fablix/search?title=Birth&pagesize=50&sort=ranking&order=DESC,418,0,67
1686480436688,530,add,200,,Thread Group 1-9,text,true,,133,186,10,10,http://3.141.4.157:8080/fablix/search?title=The%20Lost%20Boys&pagesize=50&sort=ranking&order=DESC,530,0,66
1686480436768,463,add,200,,Thread Group 1-4,text,true,,133,183,10,10,http://3.141.4.157:8080/fablix/search?title=Coach%20Carter&pagesize=50&sort=ranking&order=DESC,463,0,69
1686480436713,519,add,200,,Thread Group 1-8,text,true,,2425,191,10,10,http://3.141.4.157:8080/fablix/search?title=Live%20and%20Let%20Die&pagesize=50&sort=ranking&order=DESC,519,0,65
1686480436746,489,add,200,,Thread Group 1-3,text,true,,3601,189,10,10,http://3.141.4.157:8080/fablix/search?title=Meet%20the%20Fockers&pagesize=50&sort=ranking&order=DESC,488,0,65
1686480436708,534,add,200,,Thread Group 1-10,text,true,,133,189,10,10,http://3.141.4.157:8080/fablix/search?title=The%20Life%20Aquatic&pagesize=50&sort=ranking&order=DESC,534,0,68
1686480436710,542,add,200,,Thread Group 1-1,text,true,,133,216,10,10,http://3.141.4.157:8080/fablix/search?title=Eternal%20Sunshine%20of%20the%20Spotless%20Mind&pagesize=50&sort=ranking&order=DESC,542,0,67
1686480436679,699,add,200,,Thread Group 1-2,text,true,,147006,172,10,10,http://3.141.4.157:8080/fablix/search?title=Ray&pagesize=50&sort=ranking&order=DESC,498,0,64
1686480437194,462,add,200,,Thread Group 1-6,text,true,,5333,183,10,10,http://3.141.4.157:8080/fablix/search?title=Mystic%20River&pagesize=50&sort=ranking&order=DESC,462,0,64
1686480437199,500,add,200,,Thread Group 1-5,text,true,,2115,189,10,10,http://3.141.4.157:8080/fablix/search?title=A%20Beautiful%20Mind&pagesize=50&sort=ranking&order=DESC,500,0,66
1686480437218,489,add,200,,Thread Group 1-9,text,true,,5581,190,10,10,http://3.141.4.157:8080/fablix/search?title=Son%20Of%20The%20Mask&pagesize=50&sort=ranking&order=DESC,489,0,64
1686480437242,471,add,200,,Thread Group 1-10,text,true,,12262,180,10,10,http://3.141.4.157:8080/fablix/search?title=Star%20Wars&pagesize=50&sort=ranking&order=DESC,469,0,81
1686480437252,467,add,200,,Thread Group 1-1,text,true,,133,185,10,10,http://3.141.4.157:8080/fablix/search?title=Racing%20Stripes&pagesize=50&sort=ranking&order=DESC,467,0,65
1686480437232,495,add,200,,Thread Group 1-8,text,true,,133,184,10,10,http://3.141.4.157:8080/fablix/search?title=The%20Machinist&pagesize=50&sort=ranking&order=DESC,495,0,66
1686480437231,497,add,200,,Thread Group 1-4,text,true,,133,185,10,10,http://3.141.4.157:8080/fablix/search?title=Racing%20Stripes&pagesize=50&sort=ranking&order=DESC,497,0,66
1686480437216,519,add,200,,Thread Group 1-7,text,true,,1227,193,10,10,http://3.141.4.157:8080/fablix/search?title=the%20Temple%20of%20Doom&pagesize=50&sort=ranking&order=DESC,518,0,65
1686480437235,506,add,200,,Thread Group 1-3,text,true,,19930,174,10,10,http://3.141.4.157:8080/fablix/search?title=Birth&pagesize=50&sort=ranking&order=DESC,440,0,66
