timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1686522439347,350,add,200,,Thread Group 1-7,text,true,,5324,199,10,10,http://3.141.4.157/fablix/search?title=Man%20on%20Fire&pagesize=50&sort=ranking&order=DESC,349,0,65
1686522439363,348,add,200,,Thread Group 1-6,text,true,,165,199,10,10,http://3.141.4.157/fablix/search?title=Oceans%20Twelve&pagesize=50&sort=ranking&order=DESC,348,0,69
1686522439297,423,add,200,,Thread Group 1-8,text,true,,165,232,10,10,http://3.141.4.157/fablix/search?title=External%20Sunshine%20of%20the%20Spotless%20Mind&pagesize=50&sort=ranking&order=DESC,423,0,65
1686522439407,324,add,200,,Thread Group 1-9,text,true,,165,203,10,10,http://3.141.4.157/fablix/search?title=Die%20Another%20Day&pagesize=50&sort=ranking&order=DESC,323,0,64
1686522439468,274,add,200,,Thread Group 1-10,text,true,,3020,195,10,10,http://3.141.4.157/fablix/search?title=Thunderball&pagesize=50&sort=ranking&order=DESC,274,0,65
1686522438488,1347,add,200,,Thread Group 1-2,text,true,,112506,188,10,10,http://3.141.4.157/fablix/search?title=Hero&pagesize=50&sort=ranking&order=DESC,1148,0,74
1686522439648,188,add,200,,Thread Group 1-5,text,true,,3452,199,10,10,http://3.141.4.157/fablix/search?title=Oceans%20Eleven&pagesize=50&sort=ranking&order=DESC,188,0,64
1686522439302,694,add,200,,Thread Group 1-1,text,true,,165,209,10,10,http://3.141.4.157/fablix/search?title=Revenge%20of%20the%20Sith&pagesize=50&sort=ranking&order=DESC,694,0,77
1686522439689,309,add,200,,Thread Group 1-4,text,true,,1444,194,10,10,http://3.141.4.157/fablix/search?title=Braveheart&pagesize=50&sort=ranking&order=DESC,309,0,63
1686522439697,330,add,200,,Thread Group 1-7,text,true,,2862,208,10,10,http://3.141.4.157/fablix/search?title=Diamonds%20are%20Forever&pagesize=50&sort=ranking&order=DESC,330,0,63
1686522439720,323,add,200,,Thread Group 1-8,text,true,,2862,208,10,10,http://3.141.4.157/fablix/search?title=Diamonds%20are%20Forever&pagesize=50&sort=ranking&order=DESC,322,0,65
